timestep,phase,slot_idx,output_idx,feature_idx,input_spikes,leak_term,input_sum,recurrent_sum,membrane_out,spike_out,feature_value,weight,product,accumulator,position_estimate,velocity_estimate
224,neuron,4,,,"1,0,0,1",0.681640625,0.02880859375,0.0,0.71044921875,0,,,,,,
224,neuron,5,,,"1,0,0,1",0.68603515625,0.319091796875,0.0,0.005126953125,1,,,,,,
224,neuron,6,,,"1,0,0,1",-2.932861328125,-0.047607421875,0.0,-2.98046875,0,,,,,,
224,neuron,7,,,"1,0,0,1",-2.69775390625,-0.5361328125,0.0,-3.23388671875,0,,,,,,
224,readout,,0,0,"1,0,0,1",,,,,,-2.291015625,-0.245849609375,0.563232421875,0.563232421875,2.3896484375,0.663818359375
224,readout,,0,1,"1,0,0,1",,,,,,0.364990234375,0.25048828125,0.09130859375,0.654541015625,2.3896484375,0.663818359375
224,readout,,0,2,"1,0,0,1",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.716064453125,2.3896484375,0.663818359375
224,readout,,0,3,"1,0,0,1",,,,,,-1.158935546875,-0.057373046875,0.06640625,0.782470703125,2.3896484375,0.663818359375
224,readout,,0,4,"1,0,0,1",,,,,,0.71044921875,0.0048828125,0.00341796875,0.785888671875,2.3896484375,0.663818359375
224,readout,,0,5,"1,0,0,1",,,,,,0.005126953125,0.10595703125,0.00048828125,0.786376953125,2.3896484375,0.663818359375
224,readout,,0,6,"1,0,0,1",,,,,,-2.98046875,-0.00244140625,0.00732421875,0.793701171875,2.3896484375,0.663818359375
224,readout,,0,7,"1,0,0,1",,,,,,-3.23388671875,0.31591796875,-1.021728515625,-0.22802734375,2.3896484375,0.663818359375
224,readout,,0,8,"1,0,0,1",,,,,,1.25341796875,1.9990234375,2.505615234375,2.277587890625,2.3896484375,0.663818359375
224,readout,,0,9,"1,0,0,1",,,,,,-0.05322265625,-1.9990234375,0.1064453125,2.384033203125,2.3896484375,0.663818359375
224,readout,,0,10,"1,0,0,1",,,,,,1.0,0.005615234375,0.005615234375,2.3896484375,2.3896484375,0.663818359375
224,readout,,1,0,"1,0,0,1",,,,,,-2.291015625,0.021240234375,-0.048583984375,-0.048583984375,2.3896484375,0.663818359375
224,readout,,1,1,"1,0,0,1",,,,,,0.364990234375,-0.540771484375,-0.197265625,-0.245849609375,2.3896484375,0.663818359375
224,readout,,1,2,"1,0,0,1",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.658935546875,2.3896484375,0.663818359375
224,readout,,1,3,"1,0,0,1",,,,,,-1.158935546875,0.0478515625,-0.055419921875,-0.71435546875,2.3896484375,0.663818359375
224,readout,,1,4,"1,0,0,1",,,,,,0.71044921875,-0.000244140625,-0.000244140625,-0.714599609375,2.3896484375,0.663818359375
224,readout,,1,5,"1,0,0,1",,,,,,0.005126953125,0.17724609375,0.0009765625,-0.713623046875,2.3896484375,0.663818359375
224,readout,,1,6,"1,0,0,1",,,,,,-2.98046875,-0.113525390625,0.33837890625,-0.375244140625,2.3896484375,0.663818359375
224,readout,,1,7,"1,0,0,1",,,,,,-3.23388671875,-0.090576171875,0.29296875,-0.082275390625,2.3896484375,0.663818359375
224,readout,,1,8,"1,0,0,1",,,,,,1.25341796875,0.736328125,0.9228515625,0.840576171875,2.3896484375,0.663818359375
224,readout,,1,9,"1,0,0,1",,,,,,-0.05322265625,0.166015625,-0.0087890625,0.831787109375,2.3896484375,0.663818359375
224,readout,,1,10,"1,0,0,1",,,,,,1.0,-0.16796875,-0.16796875,0.663818359375,2.3896484375,0.663818359375
225,neuron,0,,,"1,0,1,0",-2.004638671875,-0.0302734375,0.0,-2.034912109375,0,,,,,,
225,neuron,1,,,"1,0,1,0",0.3193359375,-0.487548828125,0.0,-0.168212890625,0,,,,,,
225,neuron,2,,,"1,0,1,0",-3.4990234375,-1.071044921875,-0.0078125,-3.9990234375,0,,,,,,
225,neuron,3,,,"1,0,1,0",-1.01416015625,-0.5419921875,0.0,-1.55615234375,0,,,,,,
225,neuron,4,,,"1,0,1,0",0.62158203125,0.245361328125,0.14111328125,0.008056640625,1,,,,,,
225,neuron,5,,,"1,0,1,0",0.00439453125,1.001708984375,0.0,0.006103515625,1,,,,,,
225,neuron,6,,,"1,0,1,0",-2.60791015625,-0.65673828125,0.0,-3.2646484375,0,,,,,,
225,neuron,7,,,"1,0,1,0",-2.82958984375,-0.21630859375,0.0,-3.0458984375,0,,,,,,
225,readout,,0,0,"1,0,1,0",,,,,,-2.034912109375,-0.245849609375,0.500244140625,0.500244140625,2.248291015625,1.029541015625
225,readout,,0,1,"1,0,1,0",,,,,,-0.168212890625,0.25048828125,-0.042236328125,0.4580078125,2.248291015625,1.029541015625
225,readout,,0,2,"1,0,1,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.51953125,2.248291015625,1.029541015625
225,readout,,0,3,"1,0,1,0",,,,,,-1.55615234375,-0.057373046875,0.08935546875,0.60888671875,2.248291015625,1.029541015625
225,readout,,0,4,"1,0,1,0",,,,,,0.008056640625,0.0048828125,0.0,0.60888671875,2.248291015625,1.029541015625
225,readout,,0,5,"1,0,1,0",,,,,,0.006103515625,0.10595703125,0.000732421875,0.609619140625,2.248291015625,1.029541015625
225,readout,,0,6,"1,0,1,0",,,,,,-3.2646484375,-0.00244140625,0.008056640625,0.61767578125,2.248291015625,1.029541015625
225,readout,,0,7,"1,0,1,0",,,,,,-3.0458984375,0.31591796875,-0.962158203125,-0.344482421875,2.248291015625,1.029541015625
225,readout,,0,8,"1,0,1,0",,,,,,1.334716796875,1.9990234375,2.668212890625,2.32373046875,2.248291015625,1.029541015625
225,readout,,0,9,"1,0,1,0",,,,,,0.04052734375,-1.9990234375,-0.0810546875,2.24267578125,2.248291015625,1.029541015625
225,readout,,0,10,"1,0,1,0",,,,,,1.0,0.005615234375,0.005615234375,2.248291015625,2.248291015625,1.029541015625
225,readout,,1,0,"1,0,1,0",,,,,,-2.034912109375,0.021240234375,-0.043212890625,-0.043212890625,2.248291015625,1.029541015625
225,readout,,1,1,"1,0,1,0",,,,,,-0.168212890625,-0.540771484375,0.091064453125,0.0478515625,2.248291015625,1.029541015625
225,readout,,1,2,"1,0,1,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.365234375,2.248291015625,1.029541015625
225,readout,,1,3,"1,0,1,0",,,,,,-1.55615234375,0.0478515625,-0.074462890625,-0.439697265625,2.248291015625,1.029541015625
225,readout,,1,4,"1,0,1,0",,,,,,0.008056640625,-0.000244140625,0.0,-0.439697265625,2.248291015625,1.029541015625
225,readout,,1,5,"1,0,1,0",,,,,,0.006103515625,0.17724609375,0.0009765625,-0.438720703125,2.248291015625,1.029541015625
225,readout,,1,6,"1,0,1,0",,,,,,-3.2646484375,-0.113525390625,0.37060546875,-0.068115234375,2.248291015625,1.029541015625
225,readout,,1,7,"1,0,1,0",,,,,,-3.0458984375,-0.090576171875,0.27587890625,0.207763671875,2.248291015625,1.029541015625
225,readout,,1,8,"1,0,1,0",,,,,,1.334716796875,0.736328125,0.98291015625,1.190673828125,2.248291015625,1.029541015625
225,readout,,1,9,"1,0,1,0",,,,,,0.04052734375,0.166015625,0.0068359375,1.197509765625,2.248291015625,1.029541015625
225,readout,,1,10,"1,0,1,0",,,,,,1.0,-0.16796875,-0.16796875,1.029541015625,2.248291015625,1.029541015625
226,neuron,0,,,"1,0,0,0",-1.780517578125,-0.21142578125,0.0,-1.991943359375,0,,,,,,
226,neuron,1,,,"1,0,0,0",-0.147216796875,0.04296875,0.052001953125,-0.05224609375,0,,,,,,
226,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
226,neuron,3,,,"1,0,0,0",-1.361572265625,-0.090576171875,0.0,-1.4521484375,0,,,,,,
226,neuron,4,,,"1,0,0,0",0.007080078125,0.15283203125,0.14111328125,0.301025390625,0,,,,,,
226,neuron,5,,,"1,0,0,0",0.00537109375,0.571533203125,-0.02685546875,0.550048828125,0,,,,,,
226,neuron,6,,,"1,0,0,0",-2.8564453125,-0.427001953125,0.0,-3.283447265625,0,,,,,,
226,neuron,7,,,"1,0,0,0",-2.6650390625,-0.383056640625,0.0,-3.048095703125,0,,,,,,
226,readout,,0,0,"1,0,0,0",,,,,,-1.991943359375,-0.245849609375,0.48974609375,0.48974609375,2.425048828125,1.0849609375
226,readout,,0,1,"1,0,0,0",,,,,,-0.05224609375,0.25048828125,-0.01318359375,0.4765625,2.425048828125,1.0849609375
226,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.5380859375,2.425048828125,1.0849609375
226,readout,,0,3,"1,0,0,0",,,,,,-1.4521484375,-0.057373046875,0.083251953125,0.621337890625,2.425048828125,1.0849609375
226,readout,,0,4,"1,0,0,0",,,,,,0.301025390625,0.0048828125,0.00146484375,0.622802734375,2.425048828125,1.0849609375
226,readout,,0,5,"1,0,0,0",,,,,,0.550048828125,0.10595703125,0.058349609375,0.68115234375,2.425048828125,1.0849609375
226,readout,,0,6,"1,0,0,0",,,,,,-3.283447265625,-0.00244140625,0.008056640625,0.689208984375,2.425048828125,1.0849609375
226,readout,,0,7,"1,0,0,0",,,,,,-3.048095703125,0.31591796875,-0.962890625,-0.273681640625,2.425048828125,1.0849609375
226,readout,,0,8,"1,0,0,0",,,,,,1.359619140625,1.9990234375,2.718017578125,2.4443359375,2.425048828125,1.0849609375
226,readout,,0,9,"1,0,0,0",,,,,,0.012451171875,-1.9990234375,-0.02490234375,2.41943359375,2.425048828125,1.0849609375
226,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.425048828125,2.425048828125,1.0849609375
226,readout,,1,0,"1,0,0,0",,,,,,-1.991943359375,0.021240234375,-0.042236328125,-0.042236328125,2.425048828125,1.0849609375
226,readout,,1,1,"1,0,0,0",,,,,,-0.05224609375,-0.540771484375,0.0283203125,-0.013916015625,2.425048828125,1.0849609375
226,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.427001953125,2.425048828125,1.0849609375
226,readout,,1,3,"1,0,0,0",,,,,,-1.4521484375,0.0478515625,-0.069580078125,-0.49658203125,2.425048828125,1.0849609375
226,readout,,1,4,"1,0,0,0",,,,,,0.301025390625,-0.000244140625,0.0,-0.49658203125,2.425048828125,1.0849609375
226,readout,,1,5,"1,0,0,0",,,,,,0.550048828125,0.17724609375,0.097412109375,-0.399169921875,2.425048828125,1.0849609375
226,readout,,1,6,"1,0,0,0",,,,,,-3.283447265625,-0.113525390625,0.372802734375,-0.0263671875,2.425048828125,1.0849609375
226,readout,,1,7,"1,0,0,0",,,,,,-3.048095703125,-0.090576171875,0.276123046875,0.249755859375,2.425048828125,1.0849609375
226,readout,,1,8,"1,0,0,0",,,,,,1.359619140625,0.736328125,1.001220703125,1.2509765625,2.425048828125,1.0849609375
226,readout,,1,9,"1,0,0,0",,,,,,0.012451171875,0.166015625,0.001953125,1.2529296875,2.425048828125,1.0849609375
226,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,1.0849609375,2.425048828125,1.0849609375
227,neuron,0,,,"1,0,0,0",-1.742919921875,-0.21142578125,0.0,-1.954345703125,0,,,,,,
227,neuron,1,,,"1,0,0,0",-0.045654296875,0.04296875,0.0,-0.002685546875,0,,,,,,
227,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
227,neuron,3,,,"1,0,0,0",-1.2705078125,-0.090576171875,0.0,-1.361083984375,0,,,,,,
227,neuron,4,,,"1,0,0,0",0.263427734375,0.15283203125,0.0,0.416259765625,0,,,,,,
227,neuron,5,,,"1,0,0,0",0.481201171875,0.571533203125,0.0,0.052734375,1,,,,,,
227,neuron,6,,,"1,0,0,0",-2.873046875,-0.427001953125,0.0,-3.300048828125,0,,,,,,
227,neuron,7,,,"1,0,0,0",-2.6669921875,-0.383056640625,0.0,-3.050048828125,0,,,,,,
227,readout,,0,0,"1,0,0,0",,,,,,-1.954345703125,-0.245849609375,0.48046875,0.48046875,2.33154296875,0.9228515625
227,readout,,0,1,"1,0,0,0",,,,,,-0.002685546875,0.25048828125,-0.000732421875,0.479736328125,2.33154296875,0.9228515625
227,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.541259765625,2.33154296875,0.9228515625
227,readout,,0,3,"1,0,0,0",,,,,,-1.361083984375,-0.057373046875,0.078125,0.619384765625,2.33154296875,0.9228515625
227,readout,,0,4,"1,0,0,0",,,,,,0.416259765625,0.0048828125,0.001953125,0.621337890625,2.33154296875,0.9228515625
227,readout,,0,5,"1,0,0,0",,,,,,0.052734375,0.10595703125,0.005615234375,0.626953125,2.33154296875,0.9228515625
227,readout,,0,6,"1,0,0,0",,,,,,-3.300048828125,-0.00244140625,0.008056640625,0.635009765625,2.33154296875,0.9228515625
227,readout,,0,7,"1,0,0,0",,,,,,-3.050048828125,0.31591796875,-0.963623046875,-0.32861328125,2.33154296875,0.9228515625
227,readout,,0,8,"1,0,0,0",,,,,,1.2958984375,1.9990234375,2.590576171875,2.261962890625,2.33154296875,0.9228515625
227,readout,,0,9,"1,0,0,0",,,,,,-0.031982421875,-1.9990234375,0.06396484375,2.325927734375,2.33154296875,0.9228515625
227,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.33154296875,2.33154296875,0.9228515625
227,readout,,1,0,"1,0,0,0",,,,,,-1.954345703125,0.021240234375,-0.04150390625,-0.04150390625,2.33154296875,0.9228515625
227,readout,,1,1,"1,0,0,0",,,,,,-0.002685546875,-0.540771484375,0.00146484375,-0.0400390625,2.33154296875,0.9228515625
227,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.453125,2.33154296875,0.9228515625
227,readout,,1,3,"1,0,0,0",,,,,,-1.361083984375,0.0478515625,-0.065185546875,-0.518310546875,2.33154296875,0.9228515625
227,readout,,1,4,"1,0,0,0",,,,,,0.416259765625,-0.000244140625,0.0,-0.518310546875,2.33154296875,0.9228515625
227,readout,,1,5,"1,0,0,0",,,,,,0.052734375,0.17724609375,0.00927734375,-0.509033203125,2.33154296875,0.9228515625
227,readout,,1,6,"1,0,0,0",,,,,,-3.300048828125,-0.113525390625,0.374755859375,-0.13427734375,2.33154296875,0.9228515625
227,readout,,1,7,"1,0,0,0",,,,,,-3.050048828125,-0.090576171875,0.2763671875,0.14208984375,2.33154296875,0.9228515625
227,readout,,1,8,"1,0,0,0",,,,,,1.2958984375,0.736328125,0.9541015625,1.09619140625,2.33154296875,0.9228515625
227,readout,,1,9,"1,0,0,0",,,,,,-0.031982421875,0.166015625,-0.00537109375,1.0908203125,2.33154296875,0.9228515625
227,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.9228515625,2.33154296875,0.9228515625
228,neuron,0,,,"1,0,0,0",-1.7099609375,-0.21142578125,0.0,-1.92138671875,0,,,,,,
228,neuron,1,,,"1,0,0,0",-0.00244140625,0.04296875,0.0,0.04052734375,0,,,,,,
228,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
228,neuron,3,,,"1,0,0,0",-1.19091796875,-0.090576171875,0.0,-1.281494140625,0,,,,,,
228,neuron,4,,,"1,0,0,0",0.3642578125,0.15283203125,0.14111328125,0.658203125,0,,,,,,
228,neuron,5,,,"1,0,0,0",0.046142578125,0.571533203125,0.0,0.61767578125,0,,,,,,
228,neuron,6,,,"1,0,0,0",-2.887451171875,-0.427001953125,0.0,-3.314453125,0,,,,,,
228,neuron,7,,,"1,0,0,0",-2.668701171875,-0.383056640625,0.0,-3.0517578125,0,,,,,,
228,readout,,0,0,"1,0,0,0",,,,,,-1.92138671875,-0.245849609375,0.472412109375,0.472412109375,2.368408203125,1.04541015625
228,readout,,0,1,"1,0,0,0",,,,,,0.04052734375,0.25048828125,0.01025390625,0.482666015625,2.368408203125,1.04541015625
228,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.544189453125,2.368408203125,1.04541015625
228,readout,,0,3,"1,0,0,0",,,,,,-1.281494140625,-0.057373046875,0.073486328125,0.61767578125,2.368408203125,1.04541015625
228,readout,,0,4,"1,0,0,0",,,,,,0.658203125,0.0048828125,0.003173828125,0.620849609375,2.368408203125,1.04541015625
228,readout,,0,5,"1,0,0,0",,,,,,0.61767578125,0.10595703125,0.0654296875,0.686279296875,2.368408203125,1.04541015625
228,readout,,0,6,"1,0,0,0",,,,,,-3.314453125,-0.00244140625,0.008056640625,0.6943359375,2.368408203125,1.04541015625
228,readout,,0,7,"1,0,0,0",,,,,,-3.0517578125,0.31591796875,-0.964111328125,-0.269775390625,2.368408203125,1.04541015625
228,readout,,0,8,"1,0,0,0",,,,,,1.338134765625,1.9990234375,2.675048828125,2.4052734375,2.368408203125,1.04541015625
228,readout,,0,9,"1,0,0,0",,,,,,0.021240234375,-1.9990234375,-0.04248046875,2.36279296875,2.368408203125,1.04541015625
228,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.368408203125,2.368408203125,1.04541015625
228,readout,,1,0,"1,0,0,0",,,,,,-1.92138671875,0.021240234375,-0.040771484375,-0.040771484375,2.368408203125,1.04541015625
228,readout,,1,1,"1,0,0,0",,,,,,0.04052734375,-0.540771484375,-0.02197265625,-0.062744140625,2.368408203125,1.04541015625
228,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.475830078125,2.368408203125,1.04541015625
228,readout,,1,3,"1,0,0,0",,,,,,-1.281494140625,0.0478515625,-0.061279296875,-0.537109375,2.368408203125,1.04541015625
228,readout,,1,4,"1,0,0,0",,,,,,0.658203125,-0.000244140625,-0.000244140625,-0.537353515625,2.368408203125,1.04541015625
228,readout,,1,5,"1,0,0,0",,,,,,0.61767578125,0.17724609375,0.109375,-0.427978515625,2.368408203125,1.04541015625
228,readout,,1,6,"1,0,0,0",,,,,,-3.314453125,-0.113525390625,0.376220703125,-0.0517578125,2.368408203125,1.04541015625
228,readout,,1,7,"1,0,0,0",,,,,,-3.0517578125,-0.090576171875,0.2763671875,0.224609375,2.368408203125,1.04541015625
228,readout,,1,8,"1,0,0,0",,,,,,1.338134765625,0.736328125,0.9853515625,1.2099609375,2.368408203125,1.04541015625
228,readout,,1,9,"1,0,0,0",,,,,,0.021240234375,0.166015625,0.00341796875,1.21337890625,2.368408203125,1.04541015625
228,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,1.04541015625,2.368408203125,1.04541015625
229,neuron,0,,,"1,0,0,0",-1.68115234375,-0.21142578125,0.0,-1.892578125,0,,,,,,
229,neuron,1,,,"1,0,0,0",0.035400390625,0.04296875,0.0,0.078369140625,0,,,,,,
229,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
229,neuron,3,,,"1,0,0,0",-1.121337890625,-0.090576171875,0.0,-1.2119140625,0,,,,,,
229,neuron,4,,,"1,0,0,0",0.575927734375,0.15283203125,0.0,0.728759765625,0,,,,,,
229,neuron,5,,,"1,0,0,0",0.54052734375,0.571533203125,0.0,0.112060546875,1,,,,,,
229,neuron,6,,,"1,0,0,0",-2.900146484375,-0.427001953125,0.0,-3.3271484375,0,,,,,,
229,neuron,7,,,"1,0,0,0",-2.67041015625,-0.383056640625,0.0,-3.053466796875,0,,,,,,
229,readout,,0,0,"1,0,0,0",,,,,,-1.892578125,-0.245849609375,0.46533203125,0.46533203125,2.357177734375,0.938720703125
229,readout,,0,1,"1,0,0,0",,,,,,0.078369140625,0.25048828125,0.01953125,0.48486328125,2.357177734375,0.938720703125
229,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.54638671875,2.357177734375,0.938720703125
229,readout,,0,3,"1,0,0,0",,,,,,-1.2119140625,-0.057373046875,0.069580078125,0.615966796875,2.357177734375,0.938720703125
229,readout,,0,4,"1,0,0,0",,,,,,0.728759765625,0.0048828125,0.003662109375,0.61962890625,2.357177734375,0.938720703125
229,readout,,0,5,"1,0,0,0",,,,,,0.112060546875,0.10595703125,0.011962890625,0.631591796875,2.357177734375,0.938720703125
229,readout,,0,6,"1,0,0,0",,,,,,-3.3271484375,-0.00244140625,0.008056640625,0.6396484375,2.357177734375,0.938720703125
229,readout,,0,7,"1,0,0,0",,,,,,-3.053466796875,0.31591796875,-0.964599609375,-0.324951171875,2.357177734375,0.938720703125
229,readout,,0,8,"1,0,0,0",,,,,,1.33984375,1.9990234375,2.678466796875,2.353515625,2.357177734375,0.938720703125
229,readout,,0,9,"1,0,0,0",,,,,,0.0009765625,-1.9990234375,-0.001953125,2.3515625,2.357177734375,0.938720703125
229,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.357177734375,2.357177734375,0.938720703125
229,readout,,1,0,"1,0,0,0",,,,,,-1.892578125,0.021240234375,-0.040283203125,-0.040283203125,2.357177734375,0.938720703125
229,readout,,1,1,"1,0,0,0",,,,,,0.078369140625,-0.540771484375,-0.04248046875,-0.082763671875,2.357177734375,0.938720703125
229,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.495849609375,2.357177734375,0.938720703125
229,readout,,1,3,"1,0,0,0",,,,,,-1.2119140625,0.0478515625,-0.05810546875,-0.553955078125,2.357177734375,0.938720703125
229,readout,,1,4,"1,0,0,0",,,,,,0.728759765625,-0.000244140625,-0.000244140625,-0.55419921875,2.357177734375,0.938720703125
229,readout,,1,5,"1,0,0,0",,,,,,0.112060546875,0.17724609375,0.019775390625,-0.534423828125,2.357177734375,0.938720703125
229,readout,,1,6,"1,0,0,0",,,,,,-3.3271484375,-0.113525390625,0.377685546875,-0.15673828125,2.357177734375,0.938720703125
229,readout,,1,7,"1,0,0,0",,,,,,-3.053466796875,-0.090576171875,0.276611328125,0.119873046875,2.357177734375,0.938720703125
229,readout,,1,8,"1,0,0,0",,,,,,1.33984375,0.736328125,0.986572265625,1.1064453125,2.357177734375,0.938720703125
229,readout,,1,9,"1,0,0,0",,,,,,0.0009765625,0.166015625,0.000244140625,1.106689453125,2.357177734375,0.938720703125
229,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.938720703125,2.357177734375,0.938720703125
230,neuron,0,,,"1,0,0,0",-1.656005859375,-0.21142578125,0.0,-1.867431640625,0,,,,,,
230,neuron,1,,,"1,0,0,0",0.068603515625,0.04296875,0.0,0.111572265625,0,,,,,,
230,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
230,neuron,3,,,"1,0,0,0",-1.060546875,-0.090576171875,0.0,-1.151123046875,0,,,,,,
230,neuron,4,,,"1,0,0,0",0.6376953125,0.15283203125,0.14111328125,0.931640625,0,,,,,,
230,neuron,5,,,"1,0,0,0",0.09814453125,0.571533203125,0.0,0.669677734375,0,,,,,,
230,neuron,6,,,"1,0,0,0",-2.9111328125,-0.427001953125,0.0,-3.338134765625,0,,,,,,
230,neuron,7,,,"1,0,0,0",-2.671875,-0.383056640625,0.0,-3.054931640625,0,,,,,,
230,readout,,0,0,"1,0,0,0",,,,,,-1.867431640625,-0.245849609375,0.459228515625,0.459228515625,2.44091796875,1.043701171875
230,readout,,0,1,"1,0,0,0",,,,,,0.111572265625,0.25048828125,0.02783203125,0.487060546875,2.44091796875,1.043701171875
230,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.548583984375,2.44091796875,1.043701171875
230,readout,,0,3,"1,0,0,0",,,,,,-1.151123046875,-0.057373046875,0.066162109375,0.61474609375,2.44091796875,1.043701171875
230,readout,,0,4,"1,0,0,0",,,,,,0.931640625,0.0048828125,0.004638671875,0.619384765625,2.44091796875,1.043701171875
230,readout,,0,5,"1,0,0,0",,,,,,0.669677734375,0.10595703125,0.071044921875,0.6904296875,2.44091796875,1.043701171875
230,readout,,0,6,"1,0,0,0",,,,,,-3.338134765625,-0.00244140625,0.008056640625,0.698486328125,2.44091796875,1.043701171875
230,readout,,0,7,"1,0,0,0",,,,,,-3.054931640625,0.31591796875,-0.965087890625,-0.2666015625,2.44091796875,1.043701171875
230,readout,,0,8,"1,0,0,0",,,,,,1.363525390625,1.9990234375,2.725830078125,2.459228515625,2.44091796875,1.043701171875
230,readout,,0,9,"1,0,0,0",,,,,,0.011962890625,-1.9990234375,-0.02392578125,2.435302734375,2.44091796875,1.043701171875
230,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.44091796875,2.44091796875,1.043701171875
230,readout,,1,0,"1,0,0,0",,,,,,-1.867431640625,0.021240234375,-0.03955078125,-0.03955078125,2.44091796875,1.043701171875
